1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 -0.893632 0.36238 140.025 0.437958 -2.23837 140.014 -17.2568 17.4841 140.025 163.403 335.21 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 -0.567093 -0.999153 140.025 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 -0.500937 -0.461763 140.025 5.39013 -4.59874 140.016 -61.0867 126.531 140.025 92.3228 348.354 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 -0.555005 0.84218 140.025 6.71901 2.76068 140.016 -113.038 9.4827 140.025 108.274 35.694 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 0.988251 0.870682 140.025 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 -0.080947 -0.757372 140.025 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 0.389196 -0.446856 140.025 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 1.87235 -0.37159 140.025 -4.84134 -2.69061 140.015 60.4454 7.80921 140.025 136.255 217.642 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 0.0376538 -0.517365 140.025 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 -0.267595 -0.717658 140.025 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 0.336519 -0.235654 140.025 -3.40464 3.10652 140.017 -60.1574 -118.105 140.025 65.0865 163.836 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 0.78983 -0.77373 140.025 2.15876 0.844549 140.019 0 0 0 16.2418 83.3184 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 0.0347456 0.119057 140.025 -0.619149 1.83198 140.015 7.44606 -14.7584 140.025 167.688 140.735 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 0.152149 -0.783588 140.025 7.96614 2.52873 140.017 -75.5839 177.312 140.025 71.4834 46.4364 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 1.07257 0.501232 140.025 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 0.551693 0.303837 140.025 6.45881 -3.36763 140.017 103.569 114.056 140.025 66.9104 341.752 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 0.186939 -0.87463 140.025 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 0.606177 0.26016 140.025 0.981261 3.02396 140.015 -1.19908 -27.7309 140.025 157.58 113.101 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 -0.38222 -0.358177 140.025 5.9742 -0.675361 140.014 -55.9678 8.01026 140.025 145.813 14.2992 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 -0.155707 0.054739 140.025 -7.60367 -4.16831 140.016 126.976 32.6749 140.025 105.03 234.626 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 0.507085 0.910717 140.025 2.18314 0.164683 140.019 0 0 0 11.3481 1.7424 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 0.170421 0.781378 140.025 0.445443 -3.28454 140.02 0 0 0 25.8498 300.488 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 -0.21191 0.462745 140.025 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 -0.535552 0.228152 140.025 -4.85207 -4.92585 140.017 144.342 43.5516 140.025 88.3634 254.588 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 0.541491 0.0780829 140.025 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 -0.0917613 0.32196 140.025 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 0.440878 0.653999 140.025 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 0.563957 -0.0501201 140.025 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 -0.0852198 0.256525 140.025 5.23122 2.97609 140.016 -89.9305 -10.9607 140.025 111.966 47.196 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 0.109153 -0.0803961 140.025 3.49734 -1.13741 140.018 -41.8991 80.1821 140.004 43.9001 8.6616 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 0.55456 -0.202586 140.025 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 0.718677 0.0081839 140.025 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.995688 -11.5 507.221 60 5.4946 0.753424 0.280322 140.025 -4.44397 -5.08277 140.016 116.191 54.8328 140.025 99.7901 251.021 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11.1488 4.5 466.348 60 5.78136 0.23079 -0.0869594 140.025 -3.07595 8.54975 140.017 -17.3835 -155.892 140.025 93.5242 135.328 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 0.516254 0.283083 140.025 -0.274612 -3.40716 140.019 0 0 0 32.5737 277.499 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 0.342793 -0.221793 140.025 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 -0.684596 0.537582 140.025 0.0147791 7.08766 140.018 0 0 0 50.6319 103.021 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 -0.0843396 -0.603382 140.025 -5.58671 -6.60041 140.017 197.303 -49.6213 140.025 76.7382 250.654 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 0.709157 0.873081 140.025 6.26302 6.21314 140.018 -127.692 -22.7191 140.007 53.4588 65.4876 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 0.497655 -0.41511 140.025 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 0.806551 -1.29695 140.025 -5.25798 2.3666 140.015 73.0655 -75.1276 140.025 111.044 173.095 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 -0.282475 -0.482503 140.025 -8.0219 3.85865 140.017 -41.9628 -196.247 140.025 73.7816 173.023 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 0.756042 -0.0778042 140.025 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 0.176508 0.413018 140.025 -1.75227 7.17323 140.016 7.90438 -96.8618 140.025 114.531 131.332 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 0.759493 0.902883 140.025 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 -0.311553 -0.207253 140.025 -5.58685 3.0596 140.017 43.0592 -153.461 140.025 84.6212 169.654 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 -0.00117492 -0.427781 140.025 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 0.21596 0.0364169 140.025 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.921741 11.5 388.406 60 4.3871 0.439064 0.948621 140.025 6.46733 5.63012 140.017 -157.533 3.53099 140.025 87.5453 58.3452 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 0.186507 -0.0831436 140.025 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 -0.282604 -0.267515 140.025 -2.09371 -8.19062 140.014 15.8126 76.0179 140.025 134.483 282.301 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 -0.517838 0.385815 140.025 -1.02412 7.78308 140.017 -95.1501 -137.515 140.025 82.978 121.468 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 -0.903711 -0.0468507 140.025 3.35283 7.88805 140.017 -178.249 -54.8243 140.025 85.6884 80.0676 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 -0.240647 -0.715213 140.025 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 -0.0847922 -1.10297 140.025 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 0.916243 -0.892702 140.025 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 -1.3896 -0.277649 140.025 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 -0.721366 0.117703 140.025 -6.36556 -4.07386 140.019 0 0 0 41.1378 234.936 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 -0.0923414 0.614209 140.025 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 -0.184823 -0.806529 140.025 -5.72942 -3.36076 140.018 13.0544 -89.5413 140.016 58.8232 236.927 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 -0.706754 0.128386 140.025 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 -0.207022 0.212453 140.025 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 -0.0219348 0.0830197 140.025 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 -0.00635594 0.409923 140.025 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 1.12251 0.404238 140.025 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 0.0296333 0.191102 140.025 -6.75291 -5.53082 140.016 120.847 53.0552 140.025 106.217 242.946 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 0.734442 -0.424718 140.025 -5.58836 -0.952812 140.015 73.9737 -14.6277 140.025 127.212 201.452 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 -0.888876 -0.166916 140.025 3.62544 6.78324 140.016 -109.273 -78.3484 140.025 102.714 78.4224 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 -0.433493 -0.744883 140.025 2.13889 3.28186 140.014 -26.4707 -28.2936 140.025 154.02 71.4816 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 -0.167825 -0.02506 140.025 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 -0.320771 -0.373944 140.025 1.18658 -6.67243 140.016 48.002 119.351 140.025 87.9054 306.457 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 -0.369128 0.499087 140.025 -7.73112 -0.797985 140.013 75.9301 16.5132 140.025 134.63 215.705 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 -0.911671 0.265917 140.025 1.97417 -6.0218 140.016 -10.0753 108.928 140.025 99.9594 322.265 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 0.225262 -0.67142 140.025 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 0.495824 -0.401168 140.025 0.930229 -7.89338 140.016 23.0891 106.899 140.025 109.297 297.468 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 0.194818 -0.606586 140.025 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 -0.587736 -0.0953495 140.025 -0.738804 3.68961 140.018 -21.7504 -72.8819 140.003 42.6023 120.69 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 0.0194631 0.0667091 140.025 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 -0.906497 -1.35076 140.025 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 0.328769 0.175023 140.025 4.09963 4.18647 140.015 -42.9858 -40.5626 140.025 139.499 70.164 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 -0.655028 -0.0174486 140.025 -3.63737 6.1337 140.016 -50.5993 -130.706 140.025 86.8093 129.334 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11.5 1.57377 370.099 60 4.10373 -0.667588 0.285362 140.025 -4.31986 6.68793 140.017 -18.0697 -152.694 140.025 86.3581 144.263 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 -0.267293 -0.0295813 140.025 -2.01869 6.31846 140.014 14.4063 -72.1346 140.025 133.545 128.434 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 0.683618 0.765121 140.025 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 0.373276 0.13216 140.025 2.37466 -6.22444 140.015 -17.8716 75.411 140.025 129.195 312.876 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 -0.59995 -0.0906369 140.025 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 -0.83217 0.438609 140.025 -5.58537 -4.24137 140.017 84.8645 -118.602 140.025 65.8203 243.007 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 1.01661 -0.158114 140.025 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 0.096989 -0.0100808 140.025 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 -0.289054 0.273233 140.025 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 0.140602 -0.0954655 140.025 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 -0.148782 -0.158868 140.025 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 -0.0703437 -0.846218 140.025 3.69478 -1.23395 140.015 -42.5076 17.2025 140.025 144.602 7.0056 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 -0.381725 0.0413617 140.025 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 0.0123498 -0.807148 140.025 0.112055 0.392503 140.019 0 0 0 10.4827 91.98 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 0.619427 0.888533 140.025 7.88215 2.02595 140.018 -122.265 103.027 140.014 57.3933 27.99 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 0.610415 -0.586497 140.025 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 -0.688365 -0.0116364 140.025 -3.24594 4.56117 140.018 0 0 0 38.2645 134.086 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 0.445431 -0.434941 140.025 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 -0.23583 0.526346 140.025 -4.64426 3.10086 140.019 0 0 0 33.5514 163.757 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 -0.336701 -0.689502 140.025 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 -0.39367 0.507639 140.025 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 0.549315 0.0849128 140.025 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 0.755734 0.203596 140.025 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 0.462958 -0.161158 140.025 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 0.688959 -0.398821 140.025 -2.18691 5.39067 140.017 -93.2254 -140.048 140.025 76.5127 134.896 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 -0.196891 0.190971 140.025 6.77785 -2.70161 140.017 22.5081 190.826 140.025 71.781 5.7672 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 0.172299 -0.46804 140.025 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 0.77685 -0.600676 140.025 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 -0.277841 -1.17932 140.025 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 0.497141 0.130092 140.025 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 0.198927 0.620249 140.025 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 1.63945 -0.617131 140.025 4.81591 -3.3448 140.019 0 0 0 24.4988 332.014 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 1.39141 -0.658933 140.025 -3.49165 -6.03641 140.015 76.8206 54.1819 140.025 116.566 251.543 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 0.0107981 0.12198 140.025 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 0.0719293 -0.164755 140.025 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 -0.0661946 0.898558 140.025 -0.460728 7.41561 140.017 -82.5057 35.1979 140.019 61.0635 121.741 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 0.232212 0.328415 140.025 3.65128 -7.52272 140.015 -9.62188 120.876 140.025 109.282 312.613 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 -0.0637501 -0.47248 140.025 1.99994 6.7493 140.016 -64.0207 -93.9284 140.025 107.798 95.9472 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 0.368321 -0.88178 140.025 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 0.184657 0.398792 140.025 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 -1.15579 -0.047986 140.025 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 -0.597138 0.55644 140.025 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 0.37264 1.14409 140.025 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 -0.491391 0.688152 140.025 0 0 0 0 0 0 0 0 
