0.08406 0.0246188 -99.9 88
0.0837348 0.0245007 -99.8 88
0.0834093 0.0243831 -99.7 88
0.0830837 0.0242663 -99.6 88
0.0827578 0.02415 -99.5 88
0.0824317 0.0240343 -99.4 88
0.0821054 0.0239193 -99.3 88
0.0817789 0.0238049 -99.2 88
0.0814521 0.0236911 -99.1 88
0.0811251 0.0235779 -99 88
0.080798 0.0234654 -98.9 88
0.0804705 0.0233535 -98.8 88
0.0801429 0.0232422 -98.7 88
0.0798151 0.0231316 -98.6 88
0.079487 0.0230216 -98.5 88
0.0791588 0.0229123 -98.4 88
0.0788303 0.0228036 -98.3 88
0.0785016 0.0226956 -98.2 88
0.0781727 0.0225882 -98.1 88
0.0778435 0.0224814 -98 88
0.0775142 0.0223753 -97.9 88
0.0771847 0.0222698 -97.8 88
0.0768549 0.022165 -97.7 88
0.076525 0.0220609 -97.6 88
0.0761948 0.0219574 -97.5 88
0.0758644 0.0218546 -97.4 88
0.0755339 0.0217524 -97.3 88
0.0752031 0.021651 -97.2 88
0.0748721 0.0215501 -97.1 88
0.0745409 0.02145 -97 88
0.0742095 0.0213505 -96.9 88
0.073878 0.0212516 -96.8 88
0.0735462 0.0211535 -96.7 88
0.0732142 0.021056 -96.6 88
0.072882 0.0209592 -96.5 88
0.0725496 0.0208631 -96.4 88
0.072217 0.0207676 -96.3 88
0.0718843 0.0206729 -96.2 88
0.0715513 0.0205788 -96.1 88
0.0712182 0.0204854 -96 88
0.0708848 0.0203927 -95.9 88
0.0705513 0.0203006 -95.8 88
0.0702175 0.0202093 -95.7 88
0.0698836 0.0201187 -95.6 88
0.0695495 0.0200287 -95.5 88
0.0692152 0.0199394 -95.4 88
0.0688808 0.0198509 -95.3 88
0.0685461 0.019763 -95.2 88
0.0682113 0.0196758 -95.1 88
0.0678763 0.0195893 -95 88
0.0675411 0.0195036 -94.9 88
0.0672057 0.0194185 -94.8 88
0.0668701 0.0193341 -94.7 88
0.0665344 0.0192504 -94.6 88
