1 0 0 0 0 0 0  0 0 0 23.2794 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -9.05961 -9.8401 -15.7214 -26.517 -7.39816 0  0 0 0 88.0619 0 0
1 0 0 0 0 0 0  0 0 0 7.81499 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 0 0 0 0 0 0  0 0 0 78.1836 0 0
1 0 0 0 0 0 0  0 0 0 16.7202 1 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -8.45981 -9.55525 -16.4425 -25.8784 -11.2895 0  0 0 0 90.9429 0 0
1 0 0 0 0 0 0  0 0 0 4.40709 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -10.9926 -11.7385 -20.6181 -6.76031 0 0  0 0 0 72.2681 0 0
1 0 0 0 0 0 0  0 0 0 25.5803 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -10.1534 -10.9425 -19.1263 -17.4257 0 0  0 0 0 78.932 0 0
1 0 0 0 0 0 0  0 0 0 14.2007 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -8.80446 -9.69411 -15.9508 -26.6221 -7.59044 0  0 0 0 89.2322 0 0
1 0 0 0 0 0 0  0 0 0 3.5916 0 0
0 0 0 0 0 0 0  0 0 0 107 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 0 0 0 0 0 0  0 0 0 92.2468 1 0
1 0 0 0 0 0 0  0 0 0 2.55209 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -8.57276 -10.0483 -16.1234 -25.6003 -11.3773 0  0 0 0 90.9551 0 0
1 0 0 0 0 0 0  0 0 0 4.40766 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -9.12405 -9.59306 -16.3848 -26.3221 -9.05825 0  0 0 0 90.0845 0 0
1 0 0 0 0 0 0  0 0 0 3.06245 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -9.78985 -10.8538 -19.0657 -19.4245 0 0  0 0 0 80.5129 0 0
1 0 0 0 0 0 0  0 0 0 12.7351 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -11.2159 -12.2491 -20.9053 -2.62861 0 0  0 0 0 70.2739 0 0
1 0 0 0 0 0 0  0 0 0 22.9263 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 0 0 0 0 0 0  0 0 0 68.9597 1 0
1 0 0 0 0 0 0  0 0 0 24.3253 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 0 0 0 0 0 0  0 0 0 77.3055 0 0
1 0 0 0 0 0 0  0 0 0 16.2642 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -9.08403 -10.0328 -17.2653 -27.1032 -4.16554 0  0 0 0 86.9231 0 0
1 0 0 0 0 0 0  0 0 0 8.12571 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -11.0588 -11.7405 -21.0908 -3.61305 0 0  0 0 0 70.0107 0 0
1 0 0 0 0 0 0  0 0 0 25.4233 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 0 0 0 0 0 0  0 0 0 83.0059 0 0
1 0 0 0 0 0 0  0 0 0 14.5065 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 0 0 0 0 0 0  0 0 0 92.9545 1 0
1 0 0 0 0 0 0  0 0 0 2.48186 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 0 0 0 0 0 0  0 0 0 67.8682 1 0
1 0 0 0 0 0 0  0 0 0 27.6758 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -11.7573 -12.1911 -20.6825 -3.31792 0 0  0 0 0 70.9031 0 0
1 0 0 0 0 0 0  0 0 0 22.7145 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 0 0 0 0 0 0  0 0 0 79.5831 0 0
1 0 0 0 0 0 0  0 0 0 18.4535 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -10.8437 -11.8069 -20.8857 -5.15928 0 0  0 0 0 71.5321 0 0
1 0 0 0 0 0 0  0 0 0 21.475 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -11.1086 -12.4208 -20.7871 -3.17652 0 0  0 0 0 70.5582 0 0
1 0 0 0 0 0 0  0 0 0 24.2261 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -10.364 -11.8762 -20.19 -8.74897 0 0  0 0 0 73.5331 0 0
1 0 0 0 0 0 0  0 0 0 19.9889 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -10.3946 -11.5997 -20.634 -7.22548 0 0  0 0 0 72.191 0 0
1 0 0 0 0 0 0  0 0 0 21.8862 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -11.5437 -12.273 -20.7177 -3.1991 0 0  0 0 0 70.0843 0 0
1 0 0 0 0 0 0  0 0 0 26.9437 0 0
0 0 0 0 0 0 0  0 0 0 107 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -9.63414 -10.2011 -16.6261 -27.0101 -1.22153 0  0 0 0 84.7785 0 0
1 0 0 0 0 0 0  0 0 0 10.344 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 0 0 0 0 0 0  0 0 0 78.4617 0 0
1 0 0 0 0 0 0  0 0 0 19.2817 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -10.5027 -12.0446 -20.5523 -7.38456 0 0  0 0 0 72.5747 0 0
1 0 0 0 0 0 0  0 0 0 22.8512 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -9.43708 -10.2304 -17.9118 -24.9853 -0.0797086 0  0 0 0 82.9037 0 0
1 0 0 0 0 0 0  0 0 0 10.4345 0 0
0 0 0 0 0 0 0  0 0 0 107 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 0 0 0 0 0 0  0 0 0 68.4395 1 0
1 -0.017581 -0.0211477 -0.0257127 -0.106934 -0.0253695 -25.4962  0 0 0 25.7404 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -10.9815 -11.9642 -20.8385 -3.26672 0 0  0 0 0 70.3775 0 0
1 0 0 0 0 0 0  0 0 0 27.0624 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -8.29884 -9.54475 -16.0984 -25.2383 -15.2472 0  0 0 0 93.5455 0 0
1 0 0 0 0 0 0  0 0 0 4.26004 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -10.0717 -10.6977 -17.925 -24.6835 0 0  0 0 0 83.9402 0 0
1 0 0 0 0 0 0  0 0 0 9.93654 0 0
0 0 0 0 0 0 0  0 0 0 107 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 0 0 0 0 0 0  0 0 0 79.2076 0 0
1 0 0 0 0 0 0  0 0 0 15.7893 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -10.4289 -11.9895 -20.382 -6.63663 0 0  0 0 0 71.8646 0 0
1 0 0 0 0 0 0  0 0 0 21.3663 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -9.61501 -10.6331 -17.6629 -25.5284 -0.365586 0  0 0 0 83.9483 0 0
1 0 0 0 0 0 0  0 0 0 10.3734 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 0 0 0 0 0 0  0 0 0 92.8352 1 0
1 0 0 0 0 0 0  0 0 0 2.61509 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -11.4123 -12.4777 -20.1714 -1.09474 0 0  0 0 0 68.5333 0 0
1 0 0 0 0 0 0  0 0 0 26.7442 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -9.79869 -11.1447 -19.3589 -12.7886 0 0  0 0 0 74.979 0 0
1 0 0 0 0 0 0  0 0 0 18.9171 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 0 0 0 0 0 0  0 0 0 79.0938 0 0
1 0 0 0 0 0 0  0 0 0 16.8502 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -8.82269 -10.1779 -16.2101 -27.3338 -4.76268 0  0 0 0 87.1966 0 0
1 0 0 0 0 0 0  0 0 0 6.7998 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -11.0407 -12.1212 -20.4821 -2.6948 0 0  0 0 0 69.1532 0 0
1 0 0 0 0 0 0  0 0 0 25.0871 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 0 0 0 0 0 0  0 0 0 84.7935 0 0
1 0 0 0 0 0 0  0 0 0 10.5997 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -11.469 -12.6275 -20.8729 -3.83035 0 0  0 0 0 70.9633 0 0
1 0 0 0 0 0 0  0 0 0 22.3773 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -11.6164 -12.1677 -19.9358 -1.01158 0 0  0 0 0 68.3666 0 0
1 0 0 0 0 0 0  0 0 0 26.4851 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -9.03068 -10.916 -16.6783 -27.2999 -1.25674 0  0 0 0 85.5221 0 0
1 0 0 0 0 0 0  0 0 0 9.85877 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 0 0 0 0 0 0  0 0 0 79.7974 0 0
1 0 0 0 0 0 0  0 0 0 15.0127 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -9.19249 -9.70284 -16.7364 -27.1416 -6.2961 0  0 0 0 88.6559 0 0
1 0 0 0 0 0 0  0 0 0 5.19621 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 0 0 0 0 0 0  0 0 0 74.2148 0 0
1 0 0 0 0 0 0  0 0 0 22.9166 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 0 0 0 0 0 0  0 0 0 81.4539 0 0
1 0 0 0 0 0 0  0 0 0 13.4089 0 0
0 0 0 0 0 0 0  0 0 0 107 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -9.68736 -10.0743 -17.7838 -26.1034 -0.893367 0  0 0 0 84.8627 0 0
1 0 0 0 0 0 0  0 0 0 8.6054 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -8.74885 -9.31092 -15.8831 -25.3288 -11.4662 0  0 0 0 90.5945 0 0
1 0 0 0 0 0 0  11.5 4.22194 -441.048 7.43941 0 7.22697
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -11.4945 -12.0343 -20.6416 -4.23793 0 0  0 0 0 71.0908 0 0
1 0 0 0 0 0 0  0 0 0 22.328 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 0 0 0 0 0 0  0 0 0 78.854 0 0
1 0 0 0 0 0 0  0 0 0 14.722 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -8.86967 -9.41684 -16.4278 -26.1942 -10.7912 0  0 0 0 91.2392 0 0
1 0 0 0 0 0 0  0 0 0 6.377 0 0
0 0 0 0 0 0 0  0 0 0 107 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -10.5275 -11.9008 -20.9505 -6.0487 0 0  0 0 0 72.4147 0 0
1 0 0 0 0 0 0  0 0 0 21.6629 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -8.79251 -9.1529 -15.9785 -25.3242 -12.9884 0  0 0 0 91.0703 0 0
1 0 0 0 0 0 0  0 0 0 3.18007 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -9.36195 -10.4603 -17.9795 -23.9519 0 0  0 0 0 82.6857 0 0
1 0 0 0 0 0 0  0 0 0 10.7254 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 0 0 0 0 0 0  0 0 0 78.4651 0 0
1 0 0 0 0 0 0  0 0 0 15.608 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 0 0 0 0 0 0  0 0 0 76.1806 0 0
1 0 0 0 0 0 0  0 0 0 18.9033 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -10.4658 -12.1074 -20.3445 -7.28147 0 0  0 0 0 72.2997 0 0
1 0 0 0 0 0 0  0 0 0 21.7814 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -10.9952 -11.5848 -20.859 -6.46199 0 0  0 0 0 72.8735 0 0
1 0 0 0 0 0 0  0 0 0 20.7727 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -10.8947 -10.9443 -20.6718 -8.6548 0 0  0 0 0 73.2587 0 0
1 0 0 0 0 0 0  0 0 0 20.0537 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -8.52718 -10.1307 -16.9216 -26.96 -4.7726 0  0 0 0 87.2563 0 0
1 0 0 0 0 0 0  0 0 0 7.84635 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 0 0 0 0 0 0  0 0 0 77.9074 0 0
1 0 0 0 0 0 0  0 0 0 17.1846 0 0
0 0 0 0 0 0 0  0 0 0 107 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 0 0 0 0 0 0  0 0 0 71.3101 0 0
1 0 0 0 0 0 0  0 0 0 25.7591 0 0
0 0 0 0 0 0 0  0 0 0 107 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -9.64395 -10.0058 -17.6756 -23.0564 0 0  0 0 0 80.9558 0 0
1 0 0 0 0 0 0  0 0 0 13.2423 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -9.09646 -10.1623 -16.7765 -26.9503 -5.90289 0  0 0 0 88.5786 0 0
1 0 0 0 0 0 0  0 0 0 7.32066 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -10.8771 -11.9459 -21.1134 -3.61 0 0  0 0 0 70.3833 0 0
1 0 0 0 0 0 0  0 0 0 25.0377 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 0 0 0 0 0 0  0 0 0 80.2095 0 0
1 0 0 0 0 0 0  0 0 0 14.204 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -9.74493 -10.3747 -17.5573 -26.172 -0.45857 0  0 0 0 85.008 0 0
1 0 0 0 0 0 0  0 0 0 10.73 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -9.16309 -10.0662 -16.523 -26.4957 -8.9669 0  0 0 0 90.4599 0 0
1 0 0 0 0 0 0  -11.5 -2.02963 -500.096 5.07255 0 4.83826
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -9.85887 -10.7845 -17.9184 -23.844 0 0  0 0 0 83.1696 0 0
1 0 0 0 0 0 0  0 0 0 12.2753 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -8.95558 -9.24538 -15.6819 -25.3471 -12.1696 0  0 0 0 90.6746 0 0
1 0 0 0 0 0 0  0 0 0 2.48658 0 0
0 0 0 0 0 0 0  0 0 0 107 0 0
0 0 0 0 0 0 0  0 0 0 107 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 0 0 0 0 0 0  0 0 0 83.7697 0 0
1 0 0 0 0 0 0  0 0 0 13.1495 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -9.84797 -11.6751 -19.4337 -14.5575 0 0  0 0 0 77.5993 0 0
1 0 0 0 0 0 0  0 0 0 16.6094 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -11.5888 -11.9269 -20.8063 -1.93875 0 0  0 0 0 69.0429 0 0
1 0 0 0 0 0 0  0 0 0 28.6592 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -9.99112 -10.6082 -17.4143 -26.5469 -0.976633 0  0 0 0 85.3137 0 0
1 0 0 0 0 0 0  0 0 0 8.5631 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 0 0 0 0 0 0  0 0 0 84.804 0 0
1 0 0 0 0 0 0  0 0 0 9.25402 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 0 0 0 0 0 0  0 0 0 69.0322 1 0
1 0 0 0 0 0 0  0 0 0 24.9787 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 0 0 0 0 0 0  0 0 0 77.3366 0 0
1 0 0 0 0 0 0  0 0 0 16.5957 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 0 0 0 0 0 0  0 0 0 78.4543 0 0
1 0 0 0 0 0 0  0 0 0 16.6522 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 0 0 0 0 0 0  0 0 0 69.1965 1 0
1 0 0 0 0 0 0  0 0 0 24.1996 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 0 0 0 0 0 0  0 0 0 77.9871 0 0
1 0 0 0 0 0 0  0 0 0 17.2997 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -10.9545 -12.5432 -20.7328 -1.96119 0 0  0 0 0 69.4998 0 0
1 0 0 0 0 0 0  0 0 0 24.7352 0 0
0 0 0 0 0 0 0  0 0 0 107 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -10.3191 -10.5444 -18.7748 -18.2338 0 0  0 0 0 79.5744 0 0
1 0 0 0 0 0 0  0 0 0 14.6471 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -10.0766 -10.9205 -17.9771 -19.4505 0 0  0 0 0 79.4733 0 0
1 0 0 0 0 0 0  0 0 0 13.3104 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 0 0 0 0 0 0  0 0 0 82.6732 0 0
1 0 0 0 0 0 0  0 0 0 15.2824 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -8.81245 -10.1347 -16.2987 -26.2705 -7.60002 0  0 0 0 88.4006 0 0
1 0 0 0 0 0 0  0 0 0 7.38681 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 0 0 0 0 0 0  0 0 0 74.4921 0 0
1 0 0 0 0 0 0  0 0 0 20.3979 0 0
0 0 0 0 0 0 0  0 0 0 107 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 0 0 0 0 0 0  0 0 0 80.1441 0 0
1 0 0 0 0 0 0  0 0 0 15.0674 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -10.9217 -12.148 -20.5121 -2.15517 0 0  0 0 0 69.3804 0 0
1 0 0 0 0 0 0  0 0 0 25.7361 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 0 0 0 0 0 0  0 0 0 76.9677 0 0
1 0 0 0 0 0 0  0 0 0 18.1573 0 0
0 0 0 0 0 0 0  0 0 0 107 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 0 0 0 0 0 0  0 0 0 77.4969 0 0
1 0 0 0 0 0 0  0 0 0 16.2513 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 0 0 0 0 0 0  0 0 0 69.0227 1 0
1 -0.0230797 -0.016052 -0.0296941 -0.0717863 -0.036833 -24.4002  0 0 0 24.6287 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 0 0 0 0 0 0  0 0 0 81.0255 0 0
1 0 0 0 0 0 0  0 0 0 16.5834 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 0 0 0 0 0 0  0 0 0 82.2771 0 0
1 0 0 0 0 0 0  0 0 0 13.1705 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -10.4712 -11.5217 -20.0525 -9.32144 0 0  0 0 0 73.7024 0 0
1 0 0 0 0 0 0  0 0 0 21.1686 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -10.7304 -12.451 -21.0279 -2.80094 0 0  0 0 0 69.7318 0 0
1 0 0 0 0 0 0  0 0 0 25.2395 0 0
0 0 0 0 0 0 0  0 0 0 107 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 0 0 0 0 0 0  0 0 0 77.2169 0 0
1 0 0 0 0 0 0  0 0 0 17.69 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -10.713 -11.5419 -19.9151 -9.50207 0 0  0 0 0 73.3599 0 0
1 0 0 0 0 0 0  0 0 0 20.6719 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -10.9659 -12.9659 -19.9731 -0.809421 0 0  0 0 0 68.3072 0 0
1 0 0 0 0 0 0  0 0 0 26.3084 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -10.3004 -11.8132 -20.6316 -8.3681 0 0  0 0 0 73.4465 0 0
1 0 0 0 0 0 0  0 0 0 22.0188 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -10.7753 -11.6141 -20.5674 -8.65758 0 0  0 0 0 73.5129 0 0
1 0 0 0 0 0 0  0 0 0 21.8398 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -9.28562 -10.0225 -16.6141 -27.1739 -4.85375 0  0 0 0 87.1709 0 0
1 0 0 0 0 0 0  0 0 0 5.87125 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -11.0121 -12.1419 -20.5828 -1.48859 0 0  0 0 0 68.612 0 0
1 0 0 0 0 0 0  0 0 0 26.4164 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -9.07612 -10.4088 -17.0345 -26.8084 -2.89843 0  0 0 0 85.8304 0 0
1 0 0 0 0 0 0  0 0 0 10.0248 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -10.7 -12.1606 -20.8156 -4.44882 0 0  0 0 0 70.545 0 0
1 0 0 0 0 0 0  0 0 0 27.4766 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -11.0628 -11.9612 -20.7775 -6.99275 0 0  0 0 0 73.2565 0 0
1 0 0 0 0 0 0  0 0 0 21.7468 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -8.64397 -9.81591 -15.9077 -25.6797 -11.9064 0  0 0 0 90.8006 0 0
1 0 0 0 0 0 0  0 0 0 2.60552 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -10.1287 -11.1135 -19.3681 -15.4944 0 0  0 0 0 77.6239 0 0
1 0 0 0 0 0 0  0 0 0 17.561 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 0 0 0 0 0 0  0 0 0 68.0037 1 0
1 0 0 0 0 0 0  0 0 0 27.1211 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -9.44324 -10.3705 -17.2464 -26.8909 -2.46502 0  0 0 0 86.2795 0 0
1 0 0 0 0 0 0  0 0 0 6.62222 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 0 0 0 0 0 0  0 0 0 71.9657 0 0
1 0 0 0 0 0 0  0 0 0 25.7223 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -11.0128 -12.4809 -20.9276 -2.41258 0 0  0 0 0 70.2085 0 0
1 0 0 0 0 0 0  0 0 0 25.4824 0 0
0 0 0 0 0 0 0  0 0 0 107 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 0 0 0 0 0 0  0 0 0 68.1643 1 0
1 0 0 0 0 0 0  0 0 0 27.1429 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 0 0 0 0 0 0  0 0 0 83.1985 0 0
1 0 0 0 0 0 0  0 0 0 14.0605 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 0 0 0 0 0 0  0 0 0 94.056 1 0
1 0 0 0 0 0 0  0 0 0 3.35735 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -10.7198 -11.8624 -20.5967 -6.78347 0 0  0 0 0 72.6786 0 0
1 0 0 0 0 0 0  0 0 0 21.3097 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 0 0 0 0 0 0  0 0 0 75.6227 0 0
1 0 0 0 0 0 0  0 0 0 21.7239 0 0
0 0 0 0 0 0 0  0 0 0 107 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -9.0351 -9.57017 -16.1894 -25.4933 -11.658 0  0 0 0 91.4418 0 0
1 0 0 0 0 0 0  0 0 0 2.7088 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -10.3902 -11.7818 -19.6537 -11.4581 0 0  0 0 0 75.3742 0 0
1 0 0 0 0 0 0  0 0 0 18.7123 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
2 -10.8607 -11.921 -20.7427 -4.6288 0 0  0 0 0 70.6777 0 0
1 0 0 0 0 0 0  0 0 0 23.6611 0 0
0 0 0 0 0 0 0  0 0 0 107 1 0
